OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,GIS_ACRES,Shape__Area,Shape__Length,TREATMENT_ID,TREATMENT_NAME,TREATMENT_TYPE,START_DATE,END_DATE,TREATED_AC,RX_CONSUM,PRE_CON_CLASS,POST_CON_CLASS
7340,2006,CA,USF,LNF,173.29052734,1199749.73371897,10250.9840883439,0000000003266605,06 AL NON-QLG CHERRY HILL DFPZ,3,,2006/06/18 00:00:00+00,173.29102396,,,
7341,2006,CA,USF,LPF,350.65405273,2102184.64543557,7551.67123474148,0000000003271826,ALAMO MTN #2,3,,2006/12/01 00:00:00+00,350.65441451,,,
7342,2006,CA,USF,MDF,332.25204468,2359966.31634174,10033.6630875259,0000000003272258,05 BROADCAST BURN,3,,2005/10/19 00:00:00+00,332.25220715,,,
7343,2006,CA,USF,MNF,360.144104,2473264.94578209,12081.3412001055,0000000003275582,06 OAK RIDGE,3,,2006/05/22 00:00:00+00,360.14390031,,,
7344,2006,CA,USF,LNF,1028.09838867,7284789.55157185,23579.3593505873,0000000003277892,06 HC PITTVILLE UB NORTH,3,,2006/06/01 00:00:00+00,1028.09737158,,,
7345,2006,CA,USF,CNF,12.33311081,71738.650950275,2055.77394659659,0000000006264991, ,3,,2006/05/15 00:00:00+00,12.33316732,,,
7346,2006,CA,USF,MNF,1246.91638184,8622441.40634889,12449.4073213333,0000000006266895,06 HARVEY WFU,7,,2006/09/30 00:00:00+00,1246.91795081,,,
7347,2000,CA,CCO,SBC,108.12286377,648798.838338535,4243.08331801112,0000000000000000,UNION 2,3,,,,3,1,2
7348,2004,CA,NPS,WNP,235.61543274,1654754.74929984,6457.83133927648,040001,SHASTA DIVIDE D,3,,,235,2,,
7349,1999,CA,NPS,WNP,1015.29187012,7144993.37502033,15209.1887154633,980048,MILL,3,,,1010,2,2,1
7350,1996,CA,NPS,WNP,116.89665222,821603.297774705,4075.5705900821,960082,COGGINS PARK III,3,,,100,1,2,2
7351,1994,CA,NPS,WNP,22.72054291,159649.476162075,2046.01081131566,940062,COGGINS PARK I,3,,,28,1,2,2
7352,1989,CA,NPS,YNP,1699.97070313,11030599.4219063,32961.5117099177,00000013,PW3,3,1989/10/16 00:00:00+00,1989/10/16 00:00:00+00,1701,,3,2
7353,2002,CA,NPS,YNP,28.00489426,180555.822174095,2095.4900122782,00000099,Studhorse 11,3,2002/05/29 00:00:00+00,2002/05/29 00:00:00+00,28,,1,1
7354,1983,CA,NPS,PIP,628.18511963,3945046.82227593,10329.9958343142,, ,3,,,628.08105099,,,
7355,1983,CA,NPS,PIP,1.36747551,8584.261834375,354.411780150535,, ,3,,,1.36724446,,,
7356,1983,CA,NPS,PIP,2.32121825,14570.974021805,651.546310603966,, ,3,,,2.32081689,,,
7357,1983,CA,NPS,PIP,11.22262764,70444.11869502,1085.88759288325,, ,3,,,11.22077977,,,
7358,1968,CA,NPS,PIP,548.24285889,3442714.64459945,9656.61961153501,,MELENDY ESCAPE,3,1968/09/02 00:00:00+00,1968/09/02 00:00:00+00,548.1447158,,,
7359,1979,CA,NPS,PIP,10.14374161,63539.528293005,1672.90512209053,,S CHALONE,3,1979/11/26 00:00:00+00,1979/11/26 00:00:00+00,10.14234074,,,
7360,1979,CA,NPS,PIP,3.18631029,19960.29929528,697.992498283934,,S CHALONE2,3,1979/12/03 00:00:00+00,1979/12/03 00:00:00+00,3.18587733,,,
7361,1979,CA,NPS,PIP,77.03598022,482597.90029349,6865.09155383736,, ,3,1979/10/22 00:00:00+00,1979/10/22 00:00:00+00,77.02489677,,,
7362,1977,CA,NPS,PIP,1.69230056,10616.53284012,738.200325223278,, ,3,1977/03/24 00:00:00+00,1977/03/24 00:00:00+00,1.69202991,,,
7363,1977,CA,NPS,PIP,1.15816081,7264.936622865,550.960226349964,, ,3,1977/03/05 00:00:00+00,1977/03/05 00:00:00+00,1.15797518,,,
7364,1977,CA,NPS,PIP,7.55727673,47408.55726334,1494.56607520907,, ,3,1977/03/28 00:00:00+00,1977/03/28 00:00:00+00,7.55610885,,,
7365,1979,CA,NPS,PIP,187.85202026,1178424.37837181,6819.47860270603,,PORTRERO,3,1979/05/23 00:00:00+00,1979/05/23 00:00:00+00,187.82381095,,,
7366,1977,CA,NPS,PIP,2.59539461,16279.65794572,703.576785224232,, ,3,1977/02/27 00:00:00+00,1977/02/27 00:00:00+00,2.59499301,,,
7367,1977,CA,NPS,PIP,15.82727146,99282.768887075,2504.11520720546,, ,3,1977/02/10 00:00:00+00,1977/02/10 00:00:00+00,15.82477486,,,
7368,1979,CA,NPS,PIP,9.41739273,59056.49847063,1672.80637772982,, ,3,1979/05/19 00:00:00+00,1979/05/19 00:00:00+00,9.41608771,,,
7369,1979,CA,NPS,PIP,18.88191605,118424.529952555,2635.31330706053,,KNIFE,3,1979/05/31 00:00:00+00,1979/05/31 00:00:00+00,18.87922377,,,
7370,1979,CA,NPS,PIP,17.39336205,109073.965208395,2582.24842817979,,FROG,3,1979/05/03 00:00:00+00,1979/05/03 00:00:00+00,17.39080995,,,
7371,1977,CA,NPS,PIP,23.73510551,148892.793401285,1977.72202169746,, ,3,1977/03/29 00:00:00+00,1977/03/29 00:00:00+00,23.73153606,,,
7372,1979,CA,NPS,PIP,14.29343605,89641.740268385,1185.62573684206,,FROG TOE,3,1979/11/01 00:00:00+00,1979/11/01 00:00:00+00,14.29151965,,,
7373,1979,CA,NPS,PIP,9.98721313,62638.812941385,1558.54056111135,,YACC SITE,3,1979/04/20 00:00:00+00,1979/04/20 00:00:00+00,9.98582059,,,
7374,1974,CA,NPS,PIP,0.46992093,2946.555306805,217.364763124039,, ,3,1974/08/29 00:00:00+00,1974/08/29 00:00:00+00,0.46984955,,,
7375,1979,CA,NPS,PIP,9.59591579,60182.93418091,1431.45092469736,,S SCOUT,3,1979/11/20 00:00:00+00,1979/11/20 00:00:00+00,9.59434552,,,
7376,1979,CA,NPS,PIP,21.70539474,136107.23654541,1898.98102646969,,SHARON,3,1979/12/18 00:00:00+00,1979/12/18 00:00:00+00,21.70195588,,,
7377,1977,CA,NPS,PIP,29.7153511,186355.28115658,5552.97358169497,, ,3,1977/03/08 00:00:00+00,1977/03/08 00:00:00+00,29.71071524,,,
7378,1977,CA,NPS,PIP,4.66451025,29255.56297891,913.232819943683,, ,3,1977/02/02 00:00:00+00,1977/02/02 00:00:00+00,4.66377002,,,
7379,1977,CA,NPS,PIP,0.69387943,4352.167623155,276.167202997945,, ,3,1977/03/10 00:00:00+00,1977/03/10 00:00:00+00,0.6937706,,,
7380,1979,CA,NPS,PIP,17.20353889,107892.485628085,2446.02737054962,,W YACC,3,1979/05/16 00:00:00+00,1979/05/16 00:00:00+00,17.2011476,,,
7381,1979,CA,NPS,PIP,11.87847233,74492.577822185,2624.51168612235,, ,3,1979/11/22 00:00:00+00,1979/11/22 00:00:00+00,11.87654045,,,
7382,1977,CA,NPS,PIP,0.4716312,2958.19120731,287.404672983902,, ,3,1977/03/23 00:00:00+00,1977/03/23 00:00:00+00,0.47156276,,,
7383,1975,CA,NPS,PIP,3.24263263,20344.03161705,597.453145746112,, ,3,1975/06/19 00:00:00+00,1975/06/19 00:00:00+00,3.24217282,,,
7384,1979,CA,NPS,PIP,0.50387394,3160.266408755,220.859337135979,,HZD FUEL#3,3,1979/05/21 00:00:00+00,1979/05/21 00:00:00+00,0.50380561,,,
7385,1979,CA,NPS,PIP,0.58672422,3679.950460495,235.67959908116,,HZD FUEL#4,3,1979/10/19 00:00:00+00,1979/10/19 00:00:00+00,0.58664388,,,
7386,1979,CA,NPS,PIP,0.97581828,6119.48640673,372.162959329121,,HZD FUEL#1,3,1979/02/23 00:00:00+00,1979/02/23 00:00:00+00,0.97569292,,,
7387,1979,CA,NPS,PIP,17.01389503,106696.1686767,1718.2378779169,,LONG RG,3,1979/05/10 00:00:00+00,1979/05/10 00:00:00+00,17.01146785,,,
7388,1981,CA,NPS,PIP,1.8407855,11547.089344195,486.9391391425,, ,3,,,1.84052355,,,
7389,1981,CA,NPS,PIP,11.61675644,72863.45537239,1967.91765097442,, ,3,,,11.61474903,,,
7390,1981,CA,NPS,PIP,0.28165451,1766.696669065,159.21481623199,,Unknown (Jay or Lion),3,,,0.28161448,,,
7391,1981,CA,NPS,PIP,1.22232151,7666.96626568,368.61927933212,, ,3,,,1.22214831,,,
7392,1981,CA,NPS,PIP,1.42106354,8912.586609145,409.252726803271,, ,3,,,1.42085735,,,
7393,1981,CA,NPS,PIP,1.01896858,6390.702799425,382.769840913481,, ,3,,,1.01880005,,,
7394,1981,CA,NPS,PIP,126.77201843,794971.28621062,6841.57510991271,, ,3,,,126.75343356,,,
7395,1981,CA,NPS,PIP,1.18008864,7401.167248515,347.797818546884,, ,3,,,1.17988377,,,
7396,1981,CA,NPS,PIP,6.32749844,39683.637910585,1400.52484918594,,LION,3,1981/01/20 00:00:00+00,1981/01/20 00:00:00+00,6.32650684,,,
7397,1981,CA,NPS,PIP,0.25577173,1604.108512615,158.008947077409,,Unknown (Jay or Lion),3,,,0.25572899,,,
7398,1981,CA,NPS,PIP,4.76957941,29911.566077715,1197.33802513073,,JAY,3,1981/01/19 00:00:00+00,1981/01/19 00:00:00+00,4.76884,,,
7399,1981,CA,NPS,PIP,0.36609155,2295.878398435,189.956420102241,,Unknown (Jay or Lion),3,,,0.36602897,,,
7400,1981,CA,NPS,PIP,1.21403933,7613.336754105,374.634511510453,, ,3,,,1.21383107,,,
7401,1981,CA,NPS,PIP,1.53234959,9609.162751605,484.966130949018,, ,3,,,1.53208915,,,
7402,1981,CA,NPS,PIP,1.16195142,7286.09272203,371.650234436957,, ,3,,,1.16175803,,,
7403,1980,CA,NPS,PIP,231.62667847,1453316.29937594,18081.2267473729,, ,3,,,231.58583473,,,
7404,1980,CA,NPS,PIP,1.17254543,7358.17618094,312.06489492141,, ,3,,,1.17233545,,,
7405,1980,CA,NPS,PIP,0.5179413,3250.239589215,235.487547265106,, ,3,,,0.51784848,,,
7406,1980,CA,NPS,PIP,3.92086077,24604.077767845,769.594540213625,,N FENCE #2,3,1980/05/05 00:00:00+00,1980/05/05 00:00:00+00,3.92017068,,,
7407,1980,CA,NPS,PIP,13.11063576,82249.40251772,2042.52503223,,ROCKY,3,1980/05/21 00:00:00+00,1980/05/21 00:00:00+00,13.10829201,,,
7408,1980,CA,NPS,PIP,7.83822489,49172.00478646,1089.5089023747,, ,3,,,7.83684683,,,
7409,1980,CA,NPS,PIP,1.88949287,11853.0667212,509.407172896701,, ,3,,,1.8891536,,,
7410,1980,CA,NPS,PIP,0.88693267,5563.853227165,431.772349015746,, ,3,,,0.88677791,,,
7411,1980,CA,NPS,PIP,0.8472923,5314.576867105,281.474714354587,,CONDOR1,3,1980/04/26 00:00:00+00,1980/04/26 00:00:00+00,0.84716163,,,
7412,1980,CA,NPS,PIP,0.46349144,2907.16818365,195.868588554597,, ,3,,,0.46342405,,,
7413,1979,CA,NPS,PIP,0.67498523,4233.64857429,302.731254792024,,HDQTRS BRK,3,1979/12/07 00:00:00+00,1979/12/07 00:00:00+00,0.67488553,,,
7414,1980,CA,NPS,PIP,0.24016781,1506.376903855,169.71812194233,,HQ BREAK,3,1980/05/14 00:00:00+00,1980/05/14 00:00:00+00,0.2401322,,,
7415,1980,CA,NPS,PIP,3.16330862,19840.410052935,706.85644946765,,HQ BREAK,3,1980/06/25 00:00:00+00,1980/06/25 00:00:00+00,3.16283925,,,
7416,1980,CA,NPS,PIP,1.31424594,8242.98126884,329.148664313648,,CURVE,3,1980/01/23 00:00:00+00,1980/01/23 00:00:00+00,1.31407016,,,
7417,1980,CA,NPS,PIP,1.51362538,9493.067374795,392.970610734189,, ,3,,,1.51338502,,,
7418,1975,CA,NPS,PIP,220.36401367,1380179.14960109,5203.35596813152,,,3,1975/05/26 00:00:00+00,1975/05/26 00:00:00+00,220.33674384,,,
7419,1976,CA,NPS,PIP,62.95326614,395245.66706022,2602.32967771235,,,3,1976/04/26 00:00:00+00,1976/04/26 00:00:00+00,62.94159835,,,
7420,1977,CA,NPS,PIP,2.2060678,13838.630637605,538.276108272773,,,3,1977/04/25 00:00:00+00,1977/04/25 00:00:00+00,2.20572708,,,
7421,1977,CA,NPS,PIP,0.79536861,4989.18697889,308.916641244092,,,3,1977/02/22 00:00:00+00,1977/02/22 00:00:00+00,0.7952469,,,
7422,1977,CA,NPS,PIP,23.73510551,148892.793401285,1977.72202169746,,,3,1977/03/29 00:00:00+00,1977/03/29 00:00:00+00,23.73153606,,,
7423,1979,CA,NPS,PIP,0.96988493,6082.791427835,295.74675661475,,OAK RIDGE,3,1979/05/03 00:00:00+00,1979/05/03 00:00:00+00,0.96974122,,,
7424,1979,CA,NPS,PIP,1.54778266,9708.355136095,445.905571047572,,CONDOR,3,1979/12/06 00:00:00+00,1979/12/06 00:00:00+00,1.5475411,,,
7425,1979,CA,NPS,PIP,28.53217125,178945.04551197,2397.09024309211,,OAK RIDGE,3,1979/05/29 00:00:00+00,1979/05/29 00:00:00+00,28.52796186,,,
7426,1977,CA,NPS,PIP,5.0394454,31606.047979495,1196.7396797658,,,3,1977/02/01 00:00:00+00,1977/02/01 00:00:00+00,5.03863303,,,
7427,1979,CA,NPS,PIP,0.86372238,5418.40389463,299.744687551572,,,3,1979/04/14 00:00:00+00,1979/04/14 00:00:00+00,0.86359445,,,
7428,1979,CA,NPS,PIP,0.85581529,5366.974021715,336.644598734217,,GRASSY CYN,3,1979/03/23 00:00:00+00,1979/03/23 00:00:00+00,0.85570424,,,
7429,1979,CA,NPS,PIP,0.27239481,1708.287560495,183.576548448669,,GRASSY CYN,3,1979/03/20 00:00:00+00,1979/03/20 00:00:00+00,0.27235981,,,
7430,1979,CA,NPS,PIP,1.39952993,8777.182436535,382.647554931106,,GRASSY CYN,3,1979/03/07 00:00:00+00,1979/03/07 00:00:00+00,1.39934599,,,
7431,1980,CA,NPS,PIP,1.17254543,7358.17618094,312.06489492141,,,3,,,1.17233545,,,
7432,1980,CA,NPS,PIP,1.51362538,9493.067374795,392.970610734189,,,3,,,1.51338502,,,
7433,1983,CA,NPS,PIP,0.74541253,4678.32480191,249.577849502305,,,3,,,60.41238558,,,
7434,1983,CA,NPS,PIP,0.77495426,4863.81404906,261.338143465895,,,3,,,60.41238558,,,
7435,1983,CA,NPS,PIP,2.48792315,15614.974951395,489.386544464995,,,3,,,60.41238558,,,
7436,1983,CA,NPS,PIP,0.88678801,5565.895013615,273.375463954196,,,3,,,60.41238558,,,
7437,1983,CA,NPS,PIP,5.47030497,34334.328896435,734.99022318577,,,3,,,60.41238558,,,
7438,1983,CA,NPS,PIP,1.39016485,8725.93274304,351.86164661797,,,3,,,60.41238558,,,
7439,1983,CA,NPS,PIP,1.1256088,7065.605092635,313.960779012562,,,3,,,60.41238558,,,
7440,1983,CA,NPS,PIP,11.22262764,70444.11869502,1085.88759288325,,,3,,,60.41238558,,,
7441,1983,CA,NPS,PIP,0.62200302,3904.513187985,244.24273792296,,,3,,,60.41238558,,,
7442,1983,CA,NPS,PIP,8.58139896,53866.75154262,976.587491498891,,Unknown,3,,,60.41238558,,,
7443,1983,CA,NPS,PIP,23.41674805,146990.811620695,1527.04617741175,,Unknown,3,,,60.41238558,,,
7444,1983,CA,NPS,PIP,1.36747551,8584.261834375,354.411780150535,,Unknown,3,,,60.41238558,,,
7445,1979,CA,NPS,PIP,6.14937544,38518.913825055,985.918318757807,,S CHALONE,3,1979/11/26 00:00:00+00,1979/11/26 00:00:00+00,10.14234074,,,
7446,1979,CA,NPS,PIP,3.99436617,25020.61446795,686.986803332726,,S CHALONE,3,1979/11/26 00:00:00+00,1979/11/26 00:00:00+00,10.14234074,,,
7447,1977,CA,NPS,PIP,0.56421614,3539.538783095,226.319397197246,,Unknown,3,1977/03/24 00:00:00+00,1977/03/24 00:00:00+00,1.69202991,,,
7448,1977,CA,NPS,PIP,0.44055226,2763.788558305,222.33899888834,,Unknown,3,1977/03/24 00:00:00+00,1977/03/24 00:00:00+00,1.69202991,,,
7449,1977,CA,NPS,PIP,0.68753219,4313.20549872,289.541929137692,,Unknown,3,1977/03/24 00:00:00+00,1977/03/24 00:00:00+00,1.69202991,,,
7450,1977,CA,NPS,PIP,0.61780357,3875.343860765,231.221446329738,,Unknown,3,1977/03/05 00:00:00+00,1977/03/05 00:00:00+00,1.15797518,,,
7451,1977,CA,NPS,PIP,0.54035729,3389.5927621,319.738780020226,,Unknown,3,1977/03/05 00:00:00+00,1977/03/05 00:00:00+00,1.15797518,,,
7452,1977,CA,NPS,PIP,4.82747316,30283.559644565,919.005932731467,,Unknown,3,1977/03/28 00:00:00+00,1977/03/28 00:00:00+00,7.55610885,,,
7453,1977,CA,NPS,PIP,2.7298038,17124.997618775,575.560142477605,,Unknown,3,1977/03/28 00:00:00+00,1977/03/28 00:00:00+00,7.55610885,,,
7454,1977,CA,NPS,PIP,1.02225888,6412.10507549,335.030646803839,,Unknown,3,1977/02/10 00:00:00+00,1977/02/10 00:00:00+00,15.82477486,,,
7455,1977,CA,NPS,PIP,14.8050127,92870.663811585,2169.08456040162,,Unknown,3,1977/02/10 00:00:00+00,1977/02/10 00:00:00+00,15.82477486,,,
7456,1979,CA,NPS,PIP,2.71520042,17026.88826463,618.970834437621,,Unknown,3,1979/05/19 00:00:00+00,1979/05/19 00:00:00+00,9.41608771,,,
7457,1979,CA,NPS,PIP,6.70219183,42029.610206,1053.8355432922,,Unknown,3,1979/05/19 00:00:00+00,1979/05/19 00:00:00+00,9.41608771,,,
7458,1977,CA,NPS,PIP,0.42775911,2682.365443785,207.188160490406,,Unknown,3,1977/03/08 00:00:00+00,1977/03/08 00:00:00+00,29.71071524,,,
7459,1977,CA,NPS,PIP,4.06539583,25493.610414035,833.808884683211,,Unknown,3,1977/03/08 00:00:00+00,1977/03/08 00:00:00+00,29.71071524,,,
7460,1977,CA,NPS,PIP,0.9008351,5649.445574175,320.28106085554,,Unknown,3,1977/03/08 00:00:00+00,1977/03/08 00:00:00+00,29.71071524,,,
7461,1977,CA,NPS,PIP,2.77473235,17401.12463856,568.523606033023,,Unknown,3,1977/03/08 00:00:00+00,1977/03/08 00:00:00+00,29.71071524,,,
7462,1977,CA,NPS,PIP,12.9937191,81486.701608025,1770.65237131316,,Unknown,3,1977/03/08 00:00:00+00,1977/03/08 00:00:00+00,29.71071524,,,
7463,1977,CA,NPS,PIP,0.4757067,2983.426153595,225.281193924383,,Unknown,3,1977/03/08 00:00:00+00,1977/03/08 00:00:00+00,29.71071524,,,
7464,1977,CA,NPS,PIP,3.76357317,23604.15101098,835.369187069849,,Unknown,3,1977/03/08 00:00:00+00,1977/03/08 00:00:00+00,29.71071524,,,
7465,1977,CA,NPS,PIP,4.31362915,27054.456313425,791.869117325404,,Unknown,3,1977/03/08 00:00:00+00,1977/03/08 00:00:00+00,29.71071524,,,
7466,1979,CA,NPS,PIP,0.99594969,6245.460232675,300.926443679318,,Unknown,3,1979/11/22 00:00:00+00,1979/11/22 00:00:00+00,11.87654045,,,
7467,1979,CA,NPS,PIP,2.01610327,12642.798169805,471.563031176961,,Unknown,3,1979/11/22 00:00:00+00,1979/11/22 00:00:00+00,11.87654045,,,
7468,1979,CA,NPS,PIP,1.59763443,10018.839967035,440.839437028912,,Unknown,3,1979/11/22 00:00:00+00,1979/11/22 00:00:00+00,11.87654045,,,
7469,1979,CA,NPS,PIP,0.90651995,5685.14424464,279.794040264006,,Unknown,3,1979/11/22 00:00:00+00,1979/11/22 00:00:00+00,11.87654045,,,
7470,1979,CA,NPS,PIP,5.275177,33082.626317655,807.098448635249,,Unknown,3,1979/11/22 00:00:00+00,1979/11/22 00:00:00+00,11.87654045,,,
7471,1979,CA,NPS,PIP,1.08708751,6817.708890375,324.290285337906,,Unknown,3,1979/11/22 00:00:00+00,1979/11/22 00:00:00+00,11.87654045,,,
7472,1977,CA,NPS,PIP,0.23890546,1498.46549341,145.607016111255,,Unknown,3,1977/03/23 00:00:00+00,1977/03/23 00:00:00+00,0.47156276,,,
7473,1977,CA,NPS,PIP,0.23272574,1459.7257139,141.797656872647,,Unknown,3,1977/03/23 00:00:00+00,1977/03/23 00:00:00+00,0.47156276,,,
7474,1981,CA,NPS,PIP,6.65131187,41705.94072127,1280.74287559058,,Unknown (Jay or Lion),3,,,3.77732303,,,
7475,1981,CA,NPS,PIP,0.62925881,3945.709057565,252.29258399724,,Unknown (Jay or Lion),3,,,3.77732303,,,
7476,1981,CA,NPS,PIP,3.83383918,24039.81158462,958.353403579477,,Unknown (Jay or Lion),3,,,3.77732303,,,
7477,1981,CA,NPS,PIP,1.16195142,7286.09272203,371.650234436957,,Unknown (Jay or Lion),3,,,3.77732303,,,
7478,1981,CA,NPS,PIP,2.75107169,17251.338126875,554.816031898724,,Unknown (Jay or Lion),3,,,3.77732303,,,
7479,1981,CA,NPS,PIP,1.53234959,9609.162751605,484.966130949018,,Unknown (Jay or Lion),3,,,3.77732303,,,
7480,1981,CA,NPS,PIP,5.27799988,33098.140279185,1036.34798993661,,Unknown (Jay or Lion),3,,,3.77732303,,,
7481,1981,CA,NPS,PIP,0.51391476,3222.79020443,249.322443605892,,Unknown (Jay or Lion),3,,,3.77732303,,,
7482,1981,CA,NPS,PIP,1.21403933,7613.336754105,374.634511510453,,Unknown (Jay or Lion),3,,,3.77732303,,,
7483,1981,CA,NPS,PIP,0.78200161,4904.10616266,268.223123375054,,Unknown (Jay or Lion),3,,,3.77732303,,,
7484,1981,CA,NPS,PIP,0.94234401,5909.65262328,315.73336356286,,Unknown (Jay or Lion),3,,,3.77732303,,,
7485,1981,CA,NPS,PIP,1.04911101,6579.231165925,376.984849325109,,Unknown (Jay or Lion),3,,,3.77732303,,,
7486,1981,CA,NPS,PIP,0.48259073,3026.461100625,213.345397759214,,Unknown (Jay or Lion),3,,,3.77732303,,,
7487,1981,CA,NPS,PIP,1.46903312,9212.68243156,398.304907146266,,Unknown (Jay or Lion),3,,,3.77732303,,,
7488,1981,CA,NPS,PIP,2.23177791,13996.100198915,630.498013997445,,Unknown (Jay or Lion),3,,,3.77732303,,,
7489,1981,CA,NPS,PIP,2.68468857,16836.660887395,490.263492222627,,Unknown (Jay or Lion),3,,,3.77732303,,,
7490,1981,CA,NPS,PIP,0.81771487,5128.2632,273.870954228316,,Unknown (Jay or Lion),3,,,3.77732303,,,
7491,1981,CA,NPS,PIP,7.77825737,48780.69846888,1238.72777495456,,Unknown (Jay or Lion),3,,,3.77732303,,,
7492,1981,CA,NPS,PIP,0.18848357,1182.09733176,156.660579949705,,Unknown (Jay or Lion),3,,,3.77732303,,,
7493,1981,CA,NPS,PIP,1.66468322,10440.173248485,464.060069033499,,Unknown (Jay or Lion),3,,,3.77732303,,,
7494,1981,CA,NPS,PIP,0.44588664,2796.439492645,205.441518168731,,Unknown (Jay or Lion),3,,,3.77732303,,,
7495,1981,CA,NPS,PIP,1.23305678,7733.220706605,488.450724335372,,Unknown (Jay or Lion),3,,,3.77732303,,,
7496,1981,CA,NPS,PIP,6.10859489,38310.43913792,978.567053732585,,Unknown (Jay or Lion),3,,,3.77732303,,,
7497,1981,CA,NPS,PIP,126.77201843,794971.28621062,6841.57510991271,,Unknown (Jay or Lion),3,,,3.77732303,,,
7498,1981,CA,NPS,PIP,1.18008864,7401.167248515,347.797818546884,,Unknown (Jay or Lion),3,,,3.77732303,,,
7499,1981,CA,NPS,PIP,4.28529072,26875.921692745,836.400839951681,,Unknown (Jay or Lion),3,,,3.77732303,,,
7500,1981,CA,NPS,PIP,1.01896858,6390.702799425,382.769840913481,,Unknown (Jay or Lion),3,,,3.77732303,,,
7501,1981,CA,NPS,PIP,1.42106354,8912.586609145,409.252726803271,,Unknown (Jay or Lion),3,,,3.77732303,,,
7502,1981,CA,NPS,PIP,2.56948638,16115.45895593,685.156488846776,,Unknown (Jay or Lion),3,,,3.77732303,,,
7503,1981,CA,NPS,PIP,2.86672592,17979.691576365,896.012894549914,,Unknown (Jay or Lion),3,,,3.77732303,,,
7504,1981,CA,NPS,PIP,0.90304321,5663.866279335,285.700290776359,,Unknown (Jay or Lion),3,,,3.77732303,,,
7505,1981,CA,NPS,PIP,80.90013123,507370.63920149,11106.8461746964,,Unknown (Jay or Lion),3,,,3.77732303,,,
7506,1981,CA,NPS,PIP,1.01097798,6341.00288319,297.395146745395,,Unknown (Jay or Lion),3,,,3.77732303,,,
7507,1981,CA,NPS,PIP,1.8614527,11675.85923423,553.89884195632,,Unknown (Jay or Lion),3,,,3.77732303,,,
7508,1981,CA,NPS,PIP,1.22232151,7666.96626568,368.61927933212,,Unknown (Jay or Lion),3,,,3.77732303,,,
7509,1981,CA,NPS,PIP,1.17771614,7387.19265742,395.304412241706,,Unknown (Jay or Lion),3,,,3.77732303,,,
7510,1981,CA,NPS,PIP,0.92685068,5813.77850325,277.92325567202,,Unknown (Jay or Lion),3,,,3.77732303,,,
7511,1981,CA,NPS,PIP,0.92474252,5800.54028754,294.935054582879,,Unknown (Jay or Lion),3,,,3.77732303,,,
7512,1981,CA,NPS,PIP,0.67990381,4264.782538855,270.163981953162,,Unknown (Jay or Lion),3,,,3.77732303,,,
7513,1981,CA,NPS,PIP,1.2450819,7809.9315163,336.686978998754,,Unknown (Jay or Lion),3,,,3.77732303,,,
7514,1981,CA,NPS,PIP,1.1242311,7051.884456365,374.845212196671,,Unknown (Jay or Lion),3,,,3.77732303,,,
7515,1981,CA,NPS,PIP,5.21384907,32704.225245595,1116.02970753807,,Unknown (Jay or Lion),3,,,3.77732303,,,
7516,1981,CA,NPS,PIP,4.78400278,30008.34647553,744.866100615499,,Unknown (Jay or Lion),3,,,3.77732303,,,
7517,1981,CA,NPS,PIP,11.61675644,72863.45537239,1967.91765097442,,Unknown (Jay or Lion),3,,,3.77732303,,,
7518,1981,CA,NPS,PIP,0.70116907,4398.317778565,270.726553899521,,Unknown (Jay or Lion),3,,,3.77732303,,,
7519,1981,CA,NPS,PIP,1.8407855,11547.089344195,486.9391391425,,Unknown (Jay or Lion),3,,,3.77732303,,,
7520,1981,CA,NPS,PIP,1.80635214,11331.151321805,474.654603511776,,Unknown (Jay or Lion),3,,,3.77732303,,,
7521,1981,CA,NPS,PIP,4.70765066,29531.297940155,769.064523501713,,Unknown (Jay or Lion),3,,,3.77732303,,,
7522,1981,CA,NPS,PIP,3.77786899,23699.777125485,770.119873278209,,Unknown (Jay or Lion),3,,,3.77732303,,,
7523,2001,CA,CDF,AEU,23.00566483,152102.503531105,3987.81214694355,,VANVLECK,3,2001/06/16 00:00:00+00,2001/06/16 00:00:00+00,,3,1,2
7524,2010,CA,CDF,TGU,415.53039551,2880088.63174317,7205.53074467385,2500-2011-VMP-001-005,Lower Long Gulch,3,2010/06/16 00:00:00+00,2010/06/16 00:00:00+00,415,,,
7525,2013,CA,CDF,BDU,159.48071289,1003221.0951893,5484.92337690731,3500-2010-FPL-002-001,LPA - South,3,2009/01/01 00:00:00+00,2013/04/30 00:00:00+00,14,,,
7526,2013,CA,CDF,BDU,6.24311018,39279.815167085,812.775192710929,3500-2010-FPL-002-002,LPA - SouthCentral,3,2009/01/01 00:00:00+00,2013/04/30 00:00:00+00,14,,,
7527,2013,CA,CDF,BDU,183.81733704,1157001.92846249,4655.56511060738,3500-2010-FPL-002-003,LPA - NorthCentral,3,2009/01/01 00:00:00+00,2013/04/30 00:00:00+00,14,,,
7528,2013,CA,CDF,BDU,48.88471985,307728.329988135,2545.90710120667,3500-2010-FPL-002-004,LPA - North,3,2009/01/01 00:00:00+00,2013/04/30 00:00:00+00,16,,,
7529,2009,CA,CDF,RRU,9.59855366,56531.64264348,952.282236078258,3100-2008-VMP-246-001,March_SKR_PLOT_1,3,2008/05/01 00:00:00+00,2009/09/30 00:00:00+00,9,,,
